19921018|Octorber 18, 1992|Monday|Octorber|1992|199210|Oct1992|2|18|292|10|42|Fall|0|1|0|1|
19921019|Octorber 19, 1992|Tuesday|Octorber|1992|199210|Oct1992|3|19|293|10|42|Fall|0|1|0|1|
19921020|Octorber 20, 1992|Wednesday|Octorber|1992|199210|Oct1992|4|20|294|10|43|Fall|0|1|1|1|
19921021|Octorber 21, 1992|Thursday|Octorber|1992|199210|Oct1992|5|21|295|10|43|Fall|0|1|0|1|
19921022|Octorber 22, 1992|Friday|Octorber|1992|199210|Oct1992|6|22|296|10|43|Fall|0|1|0|1|
19921023|Octorber 23, 1992|Saturday|Octorber|1992|199210|Oct1992|7|23|297|10|43|Fall|1|1|0|0|
19921024|Octorber 24, 1992|Sunday|Octorber|1992|199210|Oct1992|1|24|298|10|43|Fall|0|1|0|0|
19921025|Octorber 25, 1992|Monday|Octorber|1992|199210|Oct1992|2|25|299|10|43|Fall|0|1|0|1|
19921026|Octorber 26, 1992|Tuesday|Octorber|1992|199210|Oct1992|3|26|300|10|43|Fall|0|1|0|1|
19921027|Octorber 27, 1992|Wednesday|Octorber|1992|199210|Oct1992|4|27|301|10|44|Fall|0|1|0|1|
19921028|Octorber 28, 1992|Thursday|Octorber|1992|199210|Oct1992|5|28|302|10|44|Fall|0|1|0|1|
19921029|Octorber 29, 1992|Friday|Octorber|1992|199210|Oct1992|6|29|303|10|44|Fall|0|1|0|1|
19921030|Octorber 30, 1992|Saturday|Octorber|1992|199210|Oct1992|7|30|304|10|44|Fall|1|1|0|0|
19921031|Octorber 31, 1992|Sunday|Octorber|1992|199210|Oct1992|1|31|305|10|44|Fall|0|0|0|0|
19930901|September 1, 1993|Thursday|September|1993|199309|Sep1993|5|1|244|9|35|Fall|0|1|0|1|
19930902|September 2, 1993|Friday|September|1993|199309|Sep1993|6|2|245|9|36|Fall|0|1|0|1|
19930903|September 3, 1993|Saturday|September|1993|199309|Sep1993|7|3|246|9|36|Fall|1|1|0|0|
19930904|September 4, 1993|Sunday|September|1993|199309|Sep1993|1|4|247|9|36|Fall|0|1|0|0|
19930905|September 5, 1993|Monday|September|1993|199309|Sep1993|2|5|248|9|36|Fall|0|1|0|1|
19930906|September 6, 1993|Tuesday|September|1993|199309|Sep1993|3|6|249|9|36|Fall|0|1|0|1|
19930907|September 7, 1993|Wednesday|September|1993|199309|Sep1993|4|7|250|9|36|Fall|0|1|0|1|
19930908|September 8, 1993|Thursday|September|1993|199309|Sep1993|5|8|251|9|36|Fall|0|1|0|1|
19930909|September 9, 1993|Friday|September|1993|199309|Sep1993|6|9|252|9|37|Fall|0|1|0|1|
19930910|September 10, 1993|Saturday|September|1993|199309|Sep1993|7|10|253|9|37|Fall|1|1|0|0|
19930911|September 11, 1993|Sunday|September|1993|199309|Sep1993|1|11|254|9|37|Fall|0|1|0|0|
19930912|September 12, 1993|Monday|September|1993|199309|Sep1993|2|12|255|9|37|Fall|0|1|0|1|
19930913|September 13, 1993|Tuesday|September|1993|199309|Sep1993|3|13|256|9|37|Fall|0|1|0|1|
19930914|September 14, 1993|Wednesday|September|1993|199309|Sep1993|4|14|257|9|37|Fall|0|1|0|1|
19930915|September 15, 1993|Thursday|September|1993|199309|Sep1993|5|15|258|9|37|Fall|0|1|0|1|
19930916|September 16, 1993|Friday|September|1993|199309|Sep1993|6|16|259|9|38|Fall|0|1|0|1|
19930917|September 17, 1993|Saturday|September|1993|199309|Sep1993|7|17|260|9|38|Fall|1|1|0|0|
19930918|September 18, 1993|Sunday|September|1993|199309|Sep1993|1|18|261|9|38|Fall|0|1|0|0|
19930919|September 19, 1993|Monday|September|1993|199309|Sep1993|2|19|262|9|38|Fall|0|1|0|1|
19930920|September 20, 1993|Tuesday|September|1993|199309|Sep1993|3|20|263|9|38|Fall|0|1|1|1|
19930921|September 21, 1993|Wednesday|September|1993|199309|Sep1993|4|21|264|9|38|Fall|0|1|0|1|
19930922|September 22, 1993|Thursday|September|1993|199309|Sep1993|5|22|265|9|38|Fall|0|1|0|1|
19930923|September 23, 1993|Friday|September|1993|199309|Sep1993|6|23|266|9|39|Fall|0|1|0|1|
19930924|September 24, 1993|Saturday|September|1993|199309|Sep1993|7|24|267|9|39|Fall|1|1|0|0|
19930925|September 25, 1993|Sunday|September|1993|199309|Sep1993|1|25|268|9|39|Fall|0|1|0|0|
19930926|September 26, 1993|Monday|September|1993|199309|Sep1993|2|26|269|9|39|Fall|0|1|0|1|
19930927|September 27, 1993|Tuesday|September|1993|199309|Sep1993|3|27|270|9|39|Fall|0|1|0|1|
19930928|September 28, 1993|Wednesday|September|1993|199309|Sep1993|4|28|271|9|39|Fall|0|1|0|1|
19930929|September 29, 1993|Thursday|September|1993|199309|Sep1993|5|29|272|9|39|Fall|0|1|0|1|
19930930|September 30, 1993|Friday|September|1993|199309|Sep1993|6|30|273|9|40|Fall|0|0|0|1|
19931001|Octorber 1, 1993|Saturday|Octorber|1993|199310|Oct1993|7|1|274|10|40|Fall|1|1|0|0|
19931002|Octorber 2, 1993|Sunday|Octorber|1993|199310|Oct1993|1|2|275|10|40|Fall|0|1|0|0|
19931003|Octorber 3, 1993|Monday|Octorber|1993|199310|Oct1993|2|3|276|10|40|Fall|0|1|0|1|
19931004|Octorber 4, 1993|Tuesday|Octorber|1993|199310|Oct1993|3|4|277|10|40|Fall|0|1|0|1|
19931005|Octorber 5, 1993|Wednesday|Octorber|1993|199310|Oct1993|4|5|278|10|40|Fall|0|1|0|1|
19931006|Octorber 6, 1993|Thursday|Octorber|1993|199310|Oct1993|5|6|279|10|40|Fall|0|1|0|1|
19931007|Octorber 7, 1993|Friday|Octorber|1993|199310|Oct1993|6|7|280|10|41|Fall|0|1|0|1|
19931008|Octorber 8, 1993|Saturday|Octorber|1993|199310|Oct1993|7|8|281|10|41|Fall|1|1|0|0|
19931009|Octorber 9, 1993|Sunday|Octorber|1993|199310|Oct1993|1|9|282|10|41|Fall|0|1|0|0|
19931010|Octorber 10, 1993|Monday|Octorber|1993|199310|Oct1993|2|10|283|10|41|Fall|0|1|0|1|
19931011|Octorber 11, 1993|Tuesday|Octorber|1993|199310|Oct1993|3|11|284|10|41|Fall|0|1|0|1|
19931012|Octorber 12, 1993|Wednesday|Octorber|1993|199310|Oct1993|4|12|285|10|41|Fall|0|1|0|1|
19931013|Octorber 13, 1993|Thursday|Octorber|1993|199310|Oct1993|5|13|286|10|41|Fall|0|1|0|1|
19931014|Octorber 14, 1993|Friday|Octorber|1993|199310|Oct1993|6|14|287|10|42|Fall|0|1|0|1|
19931015|Octorber 15, 1993|Saturday|Octorber|1993|199310|Oct1993|7|15|288|10|42|Fall|1|1|0|0|
19931016|Octorber 16, 1993|Sunday|Octorber|1993|199310|Oct1993|1|16|289|10|42|Fall|0|1|0|0|
19931017|Octorber 17, 1993|Monday|Octorber|1993|199310|Oct1993|2|17|290|10|42|Fall|0|1|0|1|
19931018|Octorber 18, 1993|Tuesday|Octorber|1993|199310|Oct1993|3|18|291|10|42|Fall|0|1|0|1|
19931019|Octorber 19, 1993|Wednesday|Octorber|1993|199310|Oct1993|4|19|292|10|42|Fall|0|1|0|1|
19931020|Octorber 20, 1993|Thursday|Octorber|1993|199310|Oct1993|5|20|293|10|42|Fall|0|1|1|1|
19931021|Octorber 21, 1993|Friday|Octorber|1993|199310|Oct1993|6|21|294|10|43|Fall|0|1|0|1|
19931022|Octorber 22, 1993|Saturday|Octorber|1993|199310|Oct1993|7|22|295|10|43|Fall|1|1|0|0|
19931023|Octorber 23, 1993|Sunday|Octorber|1993|199310|Oct1993|1|23|296|10|43|Fall|0|1|0|0|
19931024|Octorber 24, 1993|Monday|Octorber|1993|199310|Oct1993|2|24|297|10|43|Fall|0|1|0|1|
19931025|Octorber 25, 1993|Tuesday|Octorber|1993|199310|Oct1993|3|25|298|10|43|Fall|0|1|0|1|
19931026|Octorber 26, 1993|Wednesday|Octorber|1993|199310|Oct1993|4|26|299|10|43|Fall|0|1|0|1|
19931027|Octorber 27, 1993|Thursday|Octorber|1993|199310|Oct1993|5|27|300|10|43|Fall|0|1|0|1|
19931028|Octorber 28, 1993|Friday|Octorber|1993|199310|Oct1993|6|28|301|10|44|Fall|0|1|0|1|
19931029|Octorber 29, 1993|Saturday|Octorber|1993|199310|Oct1993|7|29|302|10|44|Fall|1|1|0|0|
19931030|Octorber 30, 1993|Sunday|Octorber|1993|199310|Oct1993|1|30|303|10|44|Fall|0|1|0|0|
19931031|Octorber 31, 1993|Monday|Octorber|1993|199310|Oct1993|2|31|304|10|44|Fall|0|0|0|1|
19940901|September 1, 1994|Friday|September|1994|199409|Sep1994|6|1|244|9|35|Fall|0|1|0|1|
19940902|September 2, 1994|Saturday|September|1994|199409|Sep1994|7|2|245|9|36|Fall|1|1|0|0|
19940903|September 3, 1994|Sunday|September|1994|199409|Sep1994|1|3|246|9|36|Fall|0|1|0|0|
19940904|September 4, 1994|Monday|September|1994|199409|Sep1994|2|4|247|9|36|Fall|0|1|0|1|
19940905|September 5, 1994|Tuesday|September|1994|199409|Sep1994|3|5|248|9|36|Fall|0|1|0|1|
19940906|September 6, 1994|Wednesday|September|1994|199409|Sep1994|4|6|249|9|36|Fall|0|1|0|1|
19940907|September 7, 1994|Thursday|September|1994|199409|Sep1994|5|7|250|9|36|Fall|0|1|0|1|
19940908|September 8, 1994|Friday|September|1994|199409|Sep1994|6|8|251|9|36|Fall|0|1|0|1|
19940909|September 9, 1994|Saturday|September|1994|199409|Sep1994|7|9|252|9|37|Fall|1|1|0|0|
19940910|September 10, 1994|Sunday|September|1994|199409|Sep1994|1|10|253|9|37|Fall|0|1|0|0|
19940911|September 11, 1994|Monday|September|1994|199409|Sep1994|2|11|254|9|37|Fall|0|1|0|1|
19940912|September 12, 1994|Tuesday|September|1994|199409|Sep1994|3|12|255|9|37|Fall|0|1|0|1|
19940913|September 13, 1994|Wednesday|September|1994|199409|Sep1994|4|13|256|9|37|Fall|0|1|0|1|
19940914|September 14, 1994|Thursday|September|1994|199409|Sep1994|5|14|257|9|37|Fall|0|1|0|1|
19940915|September 15, 1994|Friday|September|1994|199409|Sep1994|6|15|258|9|37|Fall|0|1|0|1|
19940916|September 16, 1994|Saturday|September|1994|199409|Sep1994|7|16|259|9|38|Fall|1|1|0|0|
19940917|September 17, 1994|Sunday|September|1994|199409|Sep1994|1|17|260|9|38|Fall|0|1|0|0|
19940918|September 18, 1994|Monday|September|1994|199409|Sep1994|2|18|261|9|38|Fall|0|1|0|1|
19940919|September 19, 1994|Tuesday|September|1994|199409|Sep1994|3|19|262|9|38|Fall|0|1|0|1|
19940920|September 20, 1994|Wednesday|September|1994|199409|Sep1994|4|20|263|9|38|Fall|0|1|1|1|
19940921|September 21, 1994|Thursday|September|1994|199409|Sep1994|5|21|264|9|38|Fall|0|1|0|1|
19940922|September 22, 1994|Friday|September|1994|199409|Sep1994|6|22|265|9|38|Fall|0|1|0|1|
19940923|September 23, 1994|Saturday|September|1994|199409|Sep1994|7|23|266|9|39|Fall|1|1|0|0|
19940924|September 24, 1994|Sunday|September|1994|199409|Sep1994|1|24|267|9|39|Fall|0|1|0|0|
19940925|September 25, 1994|Monday|September|1994|199409|Sep1994|2|25|268|9|39|Fall|0|1|0|1|
19940926|September 26, 1994|Tuesday|September|1994|199409|Sep1994|3|26|269|9|39|Fall|0|1|0|1|
19940927|September 27, 1994|Wednesday|September|1994|199409|Sep1994|4|27|270|9|39|Fall|0|1|0|1|
19940928|September 28, 1994|Thursday|September|1994|199409|Sep1994|5|28|271|9|39|Fall|0|1|0|1|
19940929|September 29, 1994|Friday|September|1994|199409|Sep1994|6|29|272|9|39|Fall|0|1|0|1|
19940930|September 30, 1994|Saturday|September|1994|199409|Sep1994|7|30|273|9|40|Fall|1|0|0|0|
19941001|Octorber 1, 1994|Sunday|Octorber|1994|199410|Oct1994|1|1|274|10|40|Fall|0|1|0|0|
19941002|Octorber 2, 1994|Monday|Octorber|1994|199410|Oct1994|2|2|275|10|40|Fall|0|1|0|1|
19941003|Octorber 3, 1994|Tuesday|Octorber|1994|199410|Oct1994|3|3|276|10|40|Fall|0|1|0|1|
19941004|Octorber 4, 1994|Wednesday|Octorber|1994|199410|Oct1994|4|4|277|10|40|Fall|0|1|0|1|
19941005|Octorber 5, 1994|Thursday|Octorber|1994|199410|Oct1994|5|5|278|10|40|Fall|0|1|0|1|
19941006|Octorber 6, 1994|Friday|Octorber|1994|199410|Oct1994|6|6|279|10|40|Fall|0|1|0|1|
19941007|Octorber 7, 1994|Saturday|Octorber|1994|199410|Oct1994|7|7|280|10|41|Fall|1|1|0|0|
19941008|Octorber 8, 1994|Sunday|Octorber|1994|199410|Oct1994|1|8|281|10|41|Fall|0|1|0|0|
19941009|Octorber 9, 1994|Monday|Octorber|1994|199410|Oct1994|2|9|282|10|41|Fall|0|1|0|1|
19941010|Octorber 10, 1994|Tuesday|Octorber|1994|199410|Oct1994|3|10|283|10|41|Fall|0|1|0|1|
19941011|Octorber 11, 1994|Wednesday|Octorber|1994|199410|Oct1994|4|11|284|10|41|Fall|0|1|0|1|
19941012|Octorber 12, 1994|Thursday|Octorber|1994|199410|Oct1994|5|12|285|10|41|Fall|0|1|0|1|
19941013|Octorber 13, 1994|Friday|Octorber|1994|199410|Oct1994|6|13|286|10|41|Fall|0|1|0|1|
19941014|Octorber 14, 1994|Saturday|Octorber|1994|199410|Oct1994|7|14|287|10|42|Fall|1|1|0|0|
19941015|Octorber 15, 1994|Sunday|Octorber|1994|199410|Oct1994|1|15|288|10|42|Fall|0|1|0|0|
19941016|Octorber 16, 1994|Monday|Octorber|1994|199410|Oct1994|2|16|289|10|42|Fall|0|1|0|1|
19941017|Octorber 17, 1994|Tuesday|Octorber|1994|199410|Oct1994|3|17|290|10|42|Fall|0|1|0|1|
19941018|Octorber 18, 1994|Wednesday|Octorber|1994|199410|Oct1994|4|18|291|10|42|Fall|0|1|0|1|
19941019|Octorber 19, 1994|Thursday|Octorber|1994|199410|Oct1994|5|19|292|10|42|Fall|0|1|0|1|
19941020|Octorber 20, 1994|Friday|Octorber|1994|199410|Oct1994|6|20|293|10|42|Fall|0|1|1|1|
19941021|Octorber 21, 1994|Saturday|Octorber|1994|199410|Oct1994|7|21|294|10|43|Fall|1|1|0|0|
19941022|Octorber 22, 1994|Sunday|Octorber|1994|199410|Oct1994|1|22|295|10|43|Fall|0|1|0|0|
19941023|Octorber 23, 1994|Monday|Octorber|1994|199410|Oct1994|2|23|296|10|43|Fall|0|1|0|1|
19941024|Octorber 24, 1994|Tuesday|Octorber|1994|199410|Oct1994|3|24|297|10|43|Fall|0|1|0|1|
19941025|Octorber 25, 1994|Wednesday|Octorber|1994|199410|Oct1994|4|25|298|10|43|Fall|0|1|0|1|
19941026|Octorber 26, 1994|Thursday|Octorber|1994|199410|Oct1994|5|26|299|10|43|Fall|0|1|0|1|
19941027|Octorber 27, 1994|Friday|Octorber|1994|199410|Oct1994|6|27|300|10|43|Fall|0|1|0|1|
19941028|Octorber 28, 1994|Saturday|Octorber|1994|199410|Oct1994|7|28|301|10|44|Fall|1|1|0|0|
19941029|Octorber 29, 1994|Sunday|Octorber|1994|199410|Oct1994|1|29|302|10|44|Fall|0|1|0|0|
19941030|Octorber 30, 1994|Monday|Octorber|1994|199410|Oct1994|2|30|303|10|44|Fall|0|1|0|1|
19941031|Octorber 31, 1994|Tuesday|Octorber|1994|199410|Oct1994|3|31|304|10|44|Fall|0|0|0|1|
19950901|September 1, 1995|Saturday|September|1995|199509|Sep1995|7|1|244|9|35|Fall|1|1|0|0|
19950902|September 2, 1995|Sunday|September|1995|199509|Sep1995|1|2|245|9|36|Fall|0|1|0|0|
19950903|September 3, 1995|Monday|September|1995|199509|Sep1995|2|3|246|9|36|Fall|0|1|0|1|
19950904|September 4, 1995|Tuesday|September|1995|199509|Sep1995|3|4|247|9|36|Fall|0|1|0|1|
19950905|September 5, 1995|Wednesday|September|1995|199509|Sep1995|4|5|248|9|36|Fall|0|1|0|1|
19950906|September 6, 1995|Thursday|September|1995|199509|Sep1995|5|6|249|9|36|Fall|0|1|0|1|
19950907|September 7, 1995|Friday|September|1995|199509|Sep1995|6|7|250|9|36|Fall|0|1|0|1|
19950908|September 8, 1995|Saturday|September|1995|199509|Sep1995|7|8|251|9|36|Fall|1|1|0|0|
19950909|September 9, 1995|Sunday|September|1995|199509|Sep1995|1|9|252|9|37|Fall|0|1|0|0|
19950910|September 10, 1995|Monday|September|1995|199509|Sep1995|2|10|253|9|37|Fall|0|1|0|1|
19950911|September 11, 1995|Tuesday|September|1995|199509|Sep1995|3|11|254|9|37|Fall|0|1|0|1|
19950912|September 12, 1995|Wednesday|September|1995|199509|Sep1995|4|12|255|9|37|Fall|0|1|0|1|
19950913|September 13, 1995|Thursday|September|1995|199509|Sep1995|5|13|256|9|37|Fall|0|1|0|1|
19950914|September 14, 1995|Friday|September|1995|199509|Sep1995|6|14|257|9|37|Fall|0|1|0|1|
19950915|September 15, 1995|Saturday|September|1995|199509|Sep1995|7|15|258|9|37|Fall|1|1|0|0|
19950916|September 16, 1995|Sunday|September|1995|199509|Sep1995|1|16|259|9|38|Fall|0|1|0|0|
19950917|September 17, 1995|Monday|September|1995|199509|Sep1995|2|17|260|9|38|Fall|0|1|0|1|
19950918|September 18, 1995|Tuesday|September|1995|199509|Sep1995|3|18|261|9|38|Fall|0|1|0|1|
19950919|September 19, 1995|Wednesday|September|1995|199509|Sep1995|4|19|262|9|38|Fall|0|1|0|1|
19950920|September 20, 1995|Thursday|September|1995|199509|Sep1995|5|20|263|9|38|Fall|0|1|1|1|
19950921|September 21, 1995|Friday|September|1995|199509|Sep1995|6|21|264|9|38|Fall|0|1|0|1|
19950922|September 22, 1995|Saturday|September|1995|199509|Sep1995|7|22|265|9|38|Fall|1|1|0|0|
19950923|September 23, 1995|Sunday|September|1995|199509|Sep1995|1|23|266|9|39|Fall|0|1|0|0|
19950924|September 24, 1995|Monday|September|1995|199509|Sep1995|2|24|267|9|39|Fall|0|1|0|1|
19950925|September 25, 1995|Tuesday|September|1995|199509|Sep1995|3|25|268|9|39|Fall|0|1|0|1|
19950926|September 26, 1995|Wednesday|September|1995|199509|Sep1995|4|26|269|9|39|Fall|0|1|0|1|
19950927|September 27, 1995|Thursday|September|1995|199509|Sep1995|5|27|270|9|39|Fall|0|1|0|1|
19950928|September 28, 1995|Friday|September|1995|199509|Sep1995|6|28|271|9|39|Fall|0|1|0|1|
19950929|September 29, 1995|Saturday|September|1995|199509|Sep1995|7|29|272|9|39|Fall|1|1|0|0|
19950930|September 30, 1995|Sunday|September|1995|199509|Sep1995|1|30|273|9|40|Fall|0|0|0|0|
19951001|Octorber 1, 1995|Monday|Octorber|1995|199510|Oct1995|2|1|274|10|40|Fall|0|1|0|1|
19951002|Octorber 2, 1995|Tuesday|Octorber|1995|199510|Oct1995|3|2|275|10|40|Fall|0|1|0|1|
19951003|Octorber 3, 1995|Wednesday|Octorber|1995|199510|Oct1995|4|3|276|10|40|Fall|0|1|0|1|
19951004|Octorber 4, 1995|Thursday|Octorber|1995|199510|Oct1995|5|4|277|10|40|Fall|0|1|0|1|
19951005|Octorber 5, 1995|Friday|Octorber|1995|199510|Oct1995|6|5|278|10|40|Fall|0|1|0|1|
19951006|Octorber 6, 1995|Saturday|Octorber|1995|199510|Oct1995|7|6|279|10|40|Fall|1|1|0|0|
19951007|Octorber 7, 1995|Sunday|Octorber|1995|199510|Oct1995|1|7|280|10|41|Fall|0|1|0|0|
19951008|Octorber 8, 1995|Monday|Octorber|1995|199510|Oct1995|2|8|281|10|41|Fall|0|1|0|1|
19951009|Octorber 9, 1995|Tuesday|Octorber|1995|199510|Oct1995|3|9|282|10|41|Fall|0|1|0|1|
19951010|Octorber 10, 1995|Wednesday|Octorber|1995|199510|Oct1995|4|10|283|10|41|Fall|0|1|0|1|
19951011|Octorber 11, 1995|Thursday|Octorber|1995|199510|Oct1995|5|11|284|10|41|Fall|0|1|0|1|
19951012|Octorber 12, 1995|Friday|Octorber|1995|199510|Oct1995|6|12|285|10|41|Fall|0|1|0|1|
19951013|Octorber 13, 1995|Saturday|Octorber|1995|199510|Oct1995|7|13|286|10|41|Fall|1|1|0|0|
19951014|Octorber 14, 1995|Sunday|Octorber|1995|199510|Oct1995|1|14|287|10|42|Fall|0|1|0|0|
19951015|Octorber 15, 1995|Monday|Octorber|1995|199510|Oct1995|2|15|288|10|42|Fall|0|1|0|1|
19951016|Octorber 16, 1995|Tuesday|Octorber|1995|199510|Oct1995|3|16|289|10|42|Fall|0|1|0|1|
19951017|Octorber 17, 1995|Wednesday|Octorber|1995|199510|Oct1995|4|17|290|10|42|Fall|0|1|0|1|
19951018|Octorber 18, 1995|Thursday|Octorber|1995|199510|Oct1995|5|18|291|10|42|Fall|0|1|0|1|
19951019|Octorber 19, 1995|Friday|Octorber|1995|199510|Oct1995|6|19|292|10|42|Fall|0|1|0|1|
19951020|Octorber 20, 1995|Saturday|Octorber|1995|199510|Oct1995|7|20|293|10|42|Fall|1|1|1|0|
19951021|Octorber 21, 1995|Sunday|Octorber|1995|199510|Oct1995|1|21|294|10|43|Fall|0|1|0|0|
19951022|Octorber 22, 1995|Monday|Octorber|1995|199510|Oct1995|2|22|295|10|43|Fall|0|1|0|1|
19951023|Octorber 23, 1995|Tuesday|Octorber|1995|199510|Oct1995|3|23|296|10|43|Fall|0|1|0|1|
19951024|Octorber 24, 1995|Wednesday|Octorber|1995|199510|Oct1995|4|24|297|10|43|Fall|0|1|0|1|
19951025|Octorber 25, 1995|Thursday|Octorber|1995|199510|Oct1995|5|25|298|10|43|Fall|0|1|0|1|
19951026|Octorber 26, 1995|Friday|Octorber|1995|199510|Oct1995|6|26|299|10|43|Fall|0|1|0|1|
19951027|Octorber 27, 1995|Saturday|Octorber|1995|199510|Oct1995|7|27|300|10|43|Fall|1|1|0|0|
19951028|Octorber 28, 1995|Sunday|Octorber|1995|199510|Oct1995|1|28|301|10|44|Fall|0|1|0|0|
19951029|Octorber 29, 1995|Monday|Octorber|1995|199510|Oct1995|2|29|302|10|44|Fall|0|1|0|1|
19951030|Octorber 30, 1995|Tuesday|Octorber|1995|199510|Oct1995|3|30|303|10|44|Fall|0|1|0|1|
19951031|Octorber 31, 1995|Wednesday|Octorber|1995|199510|Oct1995|4|31|304|10|44|Fall|0|0|0|1|
19960901|September 1, 1996|Monday|September|1996|199609|Sep1996|2|1|245|9|36|Fall|0|1|0|1|
